customer_id,customer_region,customer_age,vendor_count,product_count,is_chain,first_order,last_order,last_promo,payment_method,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_0,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23
63d5bebc59,2440,22,5,9,3,1,82,DISCOUNT,CARD,0.0,25.72,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,8.03,11.79,0.0,0.0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0
752b353a53,-,30,6,9,6,1,82,FREEBIE,CARD,6.9,62.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,2,1,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7da66f8f19,8670,32,7,13,7,1,82,-,CARD,48.95,31.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0,50.77,0.0,4,0,0,2,2,1,0,0,0,1,1,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818814c053,4660,28,7,15,9,1,82,DISCOUNT,DIGI,14.48,0.0,0.0,15.48,0.0,0.0,0.0,0.0,36.04,14.21,0.0,0.0,5.59,0.0,11.45,2,1,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,2,3,0,0,0,0,0
936529f36d,8670,30,7,15,7,1,82,FREEBIE,CARD,19.18,42.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07,0.0,3,0,1,0,2,0,4,0,1,1,0,1,2,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
93a56a831b,8670,23,4,9,0,1,82,-,CARD,0.0,62.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.08,0.0,1,0,2,2,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
a70dcca783,4660,34,8,20,7,1,82,FREEBIE,CARD,65.48,36.05,0.0,0.0,0.0,0.0,0.0,0.0,14.77,13.92,0.0,0.0,14.76,0.0,32.15,2,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,5,1,0,0,0,0,0,0
acf36eab73,4660,29,4,10,0,1,82,-,CARD,29.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91,0.0,0.0,0.0,2.43,0.0,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0
b537fd8c2a,2360,26,12,23,10,1,82,-,DIGI,0.0,0.0,18.69,0.0,0.0,15.26,0.0,0.0,0.0,4.14,1.7,0.0,29.06,0.0,33.94,3,0,0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,2,2,3,0,1,0,2,0,0,0,1,0,0,0
ba8b5ea1d4,8670,26,3,6,6,1,82,-,CARD,0.0,0.0,27.07,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2f782521b,8670,20,9,19,5,1,82,-,CARD,25.07,164.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,0.0,0.0,0.0,0.0,2,3,3,2,2,0,0,0,0,0,0,0,0,1,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
e1af5be773,2440,28,8,11,6,1,82,-,CARD,3.56,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,1.39,0.0,17.79,0.0,0.0,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,1,0,1,0,0,0
0a24953e0f,4660,23,5,14,1,1,83,-,CARD,55.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.46,14.15,0.0,13.2,0.0,0.0,3,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,0,0,0
0ae377f9d9,4660,38,7,43,18,1,83,-,DIGI,199.8,0.0,0.0,10.41,0.0,0.0,0.0,0.0,67.08,2.01,0.0,0.0,21.7,0.0,0.0,6,2,7,2,4,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,7,17,6,0,0,0,0,0
11765a7ae3,4660,40,3,9,2,1,83,-,CARD,23.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,0.0,0.0,9.03,0.0,0.0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
1979650687,2360,28,3,7,2,1,83,DELIVERY,CARD,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.36,0.0,10.96,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2544bd6052,4140,29,2,2,2,1,83,-,DIGI,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2f452185d9,2360,19,3,5,2,1,83,DELIVERY,CARD,4.61,2.95,0.0,0.0,0.0,14.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
31226a621e,4660,36,4,22,8,1,83,-,CARD,0.0,0.0,0.0,37.39,0.0,0.0,0.0,0.0,0.0,74.32,0.0,0.0,56.14,0.0,0.0,4,2,2,0,2,4,1,,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,2,0,1,3,0
340ca4562d,2440,24,5,7,4,1,83,DISCOUNT,CARD,0.0,5.46,0.0,10.25,0.0,3.97,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
3753396e95,8670,25,8,19,5,1,83,DELIVERY,CASH,42.99,12.08,0.0,0.0,0.0,0.0,0.0,35.99,0.0,0.0,99.76,0.0,0.0,6.08,0.0,1,2,2,2,1,4,0,0,0,0,0,1,0,0,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1
3b78ed74c5,2360,30,12,15,10,1,83,-,CARD,2.72,4.56,23.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.17,9.6,0.0,1.65,1,1,2,1,3,3,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3,2,1,0,0,1,0,2,0,0
3c185fa149,4660,21,5,14,6,1,83,-,DIGI,39.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,37.06,0.0,0.0,0.0,12.0,1,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,0,0,0,0,0,0
40af74e0cc,8670,23,4,5,0,1,83,DELIVERY,CARD,0.0,30.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,0.0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43a553138b,4660,22,2,4,4,1,83,DELIVERY,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.83,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
4fbec6bf36,2360,30,5,10,5,1,83,-,DIGI,1.32,10.49,0.0,0.0,9.17,1.28,0.0,0.0,0.0,0.0,0.0,8.41,0.0,0.0,0.0,2,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,1,0,0,1
5549524905,8670,19,2,2,1,1,83,-,CARD,0.0,11.94,0.0,0.0,0.0,0.0,0.0,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
57c899b948,4660,32,13,28,12,1,83,-,CARD,51.25,18.02,0.0,27.97,0.0,0.0,0.0,0.0,0.0,48.78,28.17,0.0,9.63,0.0,0.0,4,1,1,5,3,2,3,0,0,0,0,0,0,0,0,3,0,1,1,3,3,2,0,1,3,1,1,0,0,0,0
61159b81e6,4660,21,7,17,5,1,83,-,DIGI,4.02,37.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,10.56,0.0,48.16,0.0,0.0,1,1,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3,3,0,0,0,0,0
7b600c99cf,2360,30,2,9,0,1,83,-,CARD,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33,0.0,0.0,0.0,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0
7c02e241db,4660,40,5,20,5,1,83,-,CARD,0.0,24.97,0.0,0.0,0.0,48.74,0.0,0.0,12.45,29.57,0.0,0.0,28.32,0.0,0.0,3,4,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,1,4,2,1,0,0,0,0
7d7760c49e,4660,24,7,25,8,1,83,-,CARD,7.94,195.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09,0.0,0.0,11.64,0.0,27.98,4,0,1,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,0,0,0,0,0
8326907ebe,4660,29,4,6,2,1,83,-,CARD,0.0,14.66,0.0,0.0,0.0,0.0,0.0,0.0,13.67,0.0,0.0,0.0,0.0,0.0,11.46,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
8f6cce88a9,4660,27,6,20,2,1,83,-,CARD,9.83,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,128.99,0.0,0.0,9.16,0.0,0.0,2,1,2,0,3,4,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,4,0,0,1,0,0,0,0
9742a4598d,2440,20,6,7,6,1,83,-,CARD,11.63,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,1.91,2.16,0.0,0.0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0
a06484e5fd,8670,28,7,12,3,1,83,-,CARD,5.95,17.67,0.0,0.0,0.0,36.05,0.0,0.0,0.0,0.0,12.81,0.0,0.0,63.09,0.0,1,1,1,1,2,1,0,0,0,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
a0be0f2fca,4660,39,4,9,5,1,83,-,DIGI,0.0,33.76,0.0,0.0,0.0,0.0,0.0,5.39,0.0,10.71,0.0,0.0,0.0,0.0,0.0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0
ac01d94863,2360,50,4,5,5,1,83,FREEBIE,CARD,1.75,0.0,3.76,0.0,0.0,0.0,3.17,0.0,0.0,0.0,9.08,0.0,0.0,0.0,0.0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0
ae628a02c5,8670,25,6,13,6,1,83,-,CARD,0.0,38.16,0.0,0.0,0.0,80.91,0.0,0.0,0.0,0.0,5.8,0.0,17.59,0.0,0.0,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,1
af49ea5695,8670,28,7,15,6,1,83,-,DIGI,0.0,161.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,1,1,2,0,0,0,0,0,1,0,3,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
bf1f934309,8670,20,4,6,2,1,83,FREEBIE,CARD,18.83,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
c432fd0aa9,8670,22,4,4,2,1,83,-,DIGI,17.9,0.0,5.98,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
d96f02afbb,4660,42,8,13,8,1,83,FREEBIE,CARD,81.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,1,0,0,0
e077cd2ffd,8670,33,8,16,2,1,83,-,CARD,0.0,160.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,3,0,1,2,0,0,0,0,1,1,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,2,1
e9492a8691,8670,37,7,8,2,1,83,-,CARD,0.0,24.96,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49,0.0,1,0,1,1,3,2,0,0,1,0,0,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ead0e6f655,2360,,1,12,12,1,83,DELIVERY,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,2,2,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,1,2,0,0,0,0
ee95a64c0f,2360,21,5,7,4,1,83,DELIVERY,CARD,1.22,0.0,12.53,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,15.55,0.0,0.0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0
f7e2e9d27e,2360,22,4,11,7,1,83,FREEBIE,CARD,0.0,0.0,0.0,0.0,10.21,0.0,0.0,0.0,6.09,0.0,0.0,23.4,0.0,0.0,0.0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0
f89ce16c5f,2360,24,4,12,9,1,83,DISCOUNT,CARD,0.0,0.0,12.64,0.0,1.19,0.0,0.0,6.1,5.73,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,1,1,0,0,0,0,0,0,0,0
f954d08187,2360,,7,10,8,1,83,DELIVERY,CARD,1.98,0.0,12.12,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.04,3.53,4.32,4.76,0.0,1,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,1
fd3aeae4da,2360,19,8,13,7,1,83,-,CARD,11.89,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,2.55,0.0,0.0,0.0,5.22,15.12,2,3,0,1,1,2,2,,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,1,2,0,0,0,0
fef4c15ffa,2360,25,9,22,9,1,83,-,CARD,21.84,21.45,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,4.46,8.67,24.89,0.0,0.0,3,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,2,5,0,0,0,0
021abc1b27,2360,37,4,8,7,1,84,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,4.69,23.82,0.0,0.0,0.0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,1,0,0
106cd12793,4660,29,1,12,0,1,84,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,0.0,0.0,0.0,0.0,0.0,1,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,1,0,0,0,0,0
1f6281e85d,8670,29,3,6,1,1,84,FREEBIE,CARD,0.0,0.0,66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21b377c9fd,8670,19,8,14,5,1,84,-,CARD,0.0,49.48,18.62,0.0,0.0,29.87,0.0,5.92,0.0,0.0,0.0,0.0,0.0,41.95,0.0,2,0,1,1,1,1,4,0,1,0,0,1,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,2
2c163b3181,2360,26,5,13,10,1,84,-,CARD,0.0,0.0,34.02,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,1.23,0.0,0.0,2,1,1,2,0,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,1,1,0,0
36f846ae6d,4660,29,5,6,3,1,84,-,CARD,0.0,0.0,0.0,5.65,0.0,0.0,8.78,0.0,0.0,22.84,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0
3a64aaaea2,8670,35,2,2,1,1,84,DELIVERY,CARD,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3c71032c58,2440,25,9,12,10,1,84,-,CARD,1.74,6.62,5.68,0.0,0.0,0.0,0.0,0.0,1.97,9.14,8.68,2.19,0.0,0.0,0.0,2,1,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,3,0,2,0
4b139b59eb,2360,18,8,25,11,1,84,-,CARD,0.0,21.06,0.0,0.0,6.11,13.2,0.0,0.0,0.0,0.0,0.0,22.8,4.27,3.71,0.0,3,1,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,2,8,2,1,0,0,0,0
579fc37e8a,8670,32,2,3,0,1,84,-,CARD,6.38,0.0,24.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5cb5dbc687,4660,22,10,20,6,1,84,-,CASH,8.06,0.0,0.0,0.0,13.06,0.0,0.0,0.0,0.0,40.74,0.0,0.0,103.42,0.0,0.0,2,2,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,2,0,0,0,0
669d67d6d2,4140,21,2,30,0,1,84,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.99,0.0,0.0,11.05,0.0,0.0,8,1,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,5,4,3,0
74c38dfa24,4660,22,2,8,1,1,84,-,CARD,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,0.0,0.0,0.0,0.0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0
77f5cfe9a5,8670,21,5,13,7,1,84,-,CASH,0.0,18.86,62.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.77,0.0,1,4,0,1,0,0,2,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7e9ab56628,2360,35,8,17,11,1,84,-,CARD,4.63,0.0,0.0,0.0,12.84,18.33,0.0,0.0,2.8,0.0,0.0,0.0,16.47,0.0,0.0,5,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1,2,0,2,2,1,0
844943f383,4660,28,2,2,2,1,84,-,CARD,11.7,0.0,0.0,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
855ac9d083,4660,32,3,6,2,1,84,-,CARD,0.0,27.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0
85ce4e1b70,2440,48,10,16,13,1,84,-,CARD,3.03,1.4,9.02,0.0,15.54,4.29,0.0,0.0,0.0,0.0,2.05,2.07,20.67,0.0,0.0,4,2,3,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,2,2,1,1,1,0,0
8dd7c95faf,4660,26,5,12,3,1,84,-,CARD,10.26,0.0,0.0,0.0,0.0,10.99,0.0,0.0,26.07,24.14,0.0,0.0,6.69,0.0,0.0,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0
9383087ed2,2360,36,23,59,36,1,84,-,CARD,25.14,0.0,2.92,10.8,18.91,74.28,4.9,0.0,0.0,5.28,23.98,4.99,2.73,24.38,0.0,5,7,2,6,9,3,10,0,0,0,0,0,0,0,0,1,3,2,7,0,0,2,2,0,6,9,6,0,1,1,2
9b58701152,4660,18,7,24,0,1,84,-,CARD,0.0,0.0,0.0,0.0,0.0,22.92,0.0,0.0,6.6,35.86,0.0,0.0,0.0,80.3,0.0,4,2,2,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,4,1,0,0,0,0
9b7035b6a3,8670,19,15,57,7,1,84,-,CARD,223.93,395.7,18.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29,0.0,5,2,1,3,5,5,8,0,1,5,2,2,0,0,0,2,3,2,3,0,0,1,0,0,0,0,0,0,0,7,1
a460e67e75,4660,21,4,10,8,1,84,-,CASH,0.0,9.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,60.37,0.0,0.0,0.0,0.0,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,0,1,0,0,0,0
a65b5e7702,2360,36,4,7,7,1,84,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,1.08,7.12,0.0,0.0,0.0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0
a9b91d4397,4660,34,6,10,0,1,84,-,CARD,11.68,0.0,0.0,8.73,0.0,0.0,0.0,0.0,26.9,44.91,0.0,0.0,5.2,0.0,0.0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
af7efcf341,4660,40,7,11,6,1,84,DELIVERY,CARD,22.31,0.0,0.0,10.84,0.0,0.0,0.0,0.0,0.0,7.27,12.73,0.0,0.0,0.0,0.0,1,1,0,3,2,1,3,,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1,0,0
b0acece7e6,8670,24,7,24,11,1,84,-,CARD,0.0,185.04,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,2,2,4,4,0,0,1,1,8,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7ce9073ce,2490,21,11,18,14,1,84,FREEBIE,CARD,8.86,6.11,3.12,0.0,1.56,0.0,0.0,0.0,6.46,0.0,0.0,0.0,16.36,12.6,2.58,3,2,0,1,2,3,3,0,0,0,0,0,0,0,1,2,1,4,0,1,1,1,1,1,0,1,0,0,0,0,0
bb951b67ae,4660,19,4,12,9,1,84,-,CARD,0.0,78.36,0.0,7.92,0.0,0.0,0.0,0.0,0.0,21.86,0.0,0.0,0.0,0.0,0.0,3,2,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,1,0,1,0,0,0,0,0,0
bc8847d396,4660,51,7,18,3,1,84,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.46,5.22,0.0,71.75,0.0,0.0,4,5,1,3,1,0,2,0,0,0,0,0,0,0,0,0,1,5,3,2,1,1,1,0,1,0,1,0,0,0,0
be60e7ddc0,2490,30,4,13,11,1,84,-,CASH,0.0,7.42,2.55,0.0,0.0,14.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,1,1,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,5,0,0,0
bf67638a3e,8670,19,5,8,2,1,84,-,CARD,30.02,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.27,0.0,0.0,0.0,0.0,1,2,0,0,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c62a7558e4,4660,24,11,41,27,1,84,-,CARD,49.2,135.31,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,8.94,6,1,3,6,7,5,6,0,0,0,1,0,0,0,0,0,2,6,4,2,1,1,3,5,4,3,2,0,0,0,0
ce97591301,4660,20,11,18,7,1,84,-,CARD,8.79,27.78,0.0,0.0,0.0,0.0,0.0,0.0,6.52,41.43,0.0,0.0,15.6,0.0,0.0,4,4,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,8,4,0,0,0,0
d16dcb3281,8670,18,1,15,0,1,84,DELIVERY,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,4,3,1,1,0,0,0,6,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dd4429dbb9,4140,25,1,4,0,1,84,DISCOUNT,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
e059e772e1,8670,41,9,10,3,1,84,-,CARD,24.05,6.27,5.9,0.0,0.0,5.84,30.24,0.0,0.0,0.0,5.99,0.0,0.0,0.0,0.0,3,2,1,0,0,0,3,,1,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
